subject,text,item,present,response,correct
x8834x,Rugby,score,1,1,1
x8834x,Rugby,parity,0,0,1
x8834x,Rugby,penalties,1,1,1
x8834x,Rugby,cover,0,0,1
x8834x,Rugby,defeat,0,1,0
x8834x,Rugby,drove,0,0,1
x8834x,Rugby,penalty,1,1,1
x8834x,Rugby,club,0,1,0
x8834x,Rugby,changed,1,0,0
x8834x,Rugby,punt,0,0,1
x8834x,Rugby,landing,1,0,0
x1166x,Hepatitis,die,1,1,1
x1166x,Hepatitis,wear,0,0,1
x1166x,Hepatitis,incidents,0,0,1
x1166x,Hepatitis,worldwide,1,1,1
x1166x,Hepatitis,affecting,1,1,1
x1166x,Hepatitis,carriers,1,1,1
x1166x,Hepatitis,hazards,0,1,0
x1166x,Hepatitis,handled,0,1,0
x1166x,Hepatitis,prevent,1,0,0
x1166x,Hepatitis,exposed,0,1,0
x1166x,Hepatitis,death,1,0,0
x1166x,Hepatitis,causes,1,1,1
x1166x,Hepatitis,cell,1,1,1
x1166x,Hepatitis,aids,1,1,1
x1166x,Hepatitis,cleanliness,0,0,1
x1166x,Hepatitis,safer,0,0,1
x1166x,Hepatitis,hiv,1,1,1
x1166x,Hepatitis,care,0,1,0
x1166x,Hepatitis,exposure,0,1,0
x1166x,Hepatitis,chronic,1,1,1
x1166x,Hepatitis,injuries,0,0,1
x1166x,Hepatitis,wastes,0,0,1
x1166x,Hepatitis,prevalence,1,1,1
x1166x,Hepatitis,statement,0,0,1
x1166x,Money,foreign,0,1,0
x1166x,Money,services,0,1,0
x1166x,Money,funds,1,1,1
x1166x,Money,restore,1,1,1
x1166x,Money,settled,0,1,0
x1166x,Money,broadly,0,0,1
x1166x,Money,raise,0,1,0
x1166x,Money,savings,0,1,0
x1166x,Money,obtaining,0,1,0
x1166x,Money,association,1,0,0
x1166x,Money,note,0,1,0
x1166x,Money,market,1,1,1
x1166x,Money,london,1,1,1
x1166x,Money,lead,0,0,1
x1166x,Money,debt,0,1,0
x1166x,Money,target,1,1,1
x1166x,Money,banks,1,1,1
x1166x,Money,amounts,1,1,1
x1166x,Money,operational,1,1,1
x1166x,Money,sterling,0,0,1
x1166x,Money,banker,1,0,0
x1166x,Money,uncertainty,1,1,1
x1166x,Money,selling,1,1,1
x1166x,Money,component,0,0,1
x1166x,Crime,trial,1,1,1
x1166x,Crime,events,1,1,1
x1166x,Crime,itinerant,1,1,1
x1166x,Crime,british,0,1,0
x1166x,Crime,appear,1,1,1
x1166x,Crime,morning,0,1,0
x1166x,Crime,blow,0,0,1
x1166x,Crime,replied,0,0,1
x1166x,Crime,policeman,0,1,0
x1166x,Crime,believed,0,1,0
x1166x,Crime,defence,0,1,0
x1166x,Crime,evidence,0,1,0
x1166x,Crime,attack,1,1,1
x1166x,Crime,wrong,0,0,1
x1166x,Crime,continue,0,0,1
x1166x,Crime,driver,1,1,1
x1166x,Crime,court,1,1,1
x1166x,Crime,road,1,1,1
x1166x,Crime,ordered,1,1,1
x1166x,Crime,died,1,1,1
x1166x,Crime,belfast,1,1,1
x1166x,Crime,doctor,0,0,1
x1166x,Crime,witnessed,0,1,0
x1166x,Crime,teenage,1,1,1
x1166x,Rugby,metres,1,1,1
x1166x,Rugby,win,1,1,1
x1166x,Rugby,ensuing,0,1,0
x1166x,Rugby,changed,1,1,1
x1166x,Rugby,kicked,1,1,1
x1166x,Rugby,wide,0,1,0
x1166x,Rugby,parity,0,0,1
x1166x,Rugby,indebted,1,0,0
x1166x,Rugby,penalties,1,1,1
x1166x,Rugby,penalty,1,1,1
x1166x,Rugby,defeat,0,0,1
x1166x,Rugby,landing,1,0,0
x1166x,Rugby,abundance,1,1,1
x1166x,Rugby,disarray,1,1,1
x1166x,Rugby,club,0,0,1
x1166x,Rugby,yards,0,1,0
x1166x,Rugby,drove,0,1,0
x1166x,Rugby,detached,0,0,1
x1166x,Rugby,scoring,0,1,0
x1166x,Rugby,cover,0,0,1
x1166x,Rugby,punt,0,0,1
x1166x,Rugby,handled,1,1,1
x1166x,Rugby,offside,0,0,1
x1166x,Rugby,score,1,1,1
x1463x,Rugby,metres,1,1,1
x1463x,Rugby,wide,0,1,0
x1463x,Rugby,detached,0,0,1
x1463x,Rugby,scoring,0,0,1
x1463x,Rugby,score,1,0,0
x1463x,Rugby,yards,0,1,0
x1463x,Rugby,club,0,1,0
x1463x,Rugby,changed,1,1,1
x1463x,Rugby,win,1,0,0
x1463x,Rugby,disarray,1,1,1
x1463x,Rugby,handled,1,1,1
x1463x,Rugby,defeat,0,0,1
x1463x,Rugby,landing,1,1,1
x1463x,Rugby,offside,0,0,1
x1463x,Rugby,ensuing,0,0,1
x1463x,Rugby,abundance,1,0,0
x1463x,Rugby,parity,0,0,1
x1463x,Rugby,drove,0,0,1
x1463x,Rugby,penalty,1,1,1
x1463x,Rugby,penalties,1,0,0
x1463x,Rugby,kicked,1,1,1
x1463x,Rugby,cover,0,0,1
x1463x,Rugby,indebted,1,0,0
x1463x,Rugby,punt,0,0,1
x1463x,Marriage,binding,1,0,0
x1463x,Marriage,registry,1,1,1
x1463x,Marriage,couple,1,1,1
x1463x,Marriage,hearts,0,0,1
x1463x,Marriage,individual,0,0,1
x1463x,Marriage,provision,0,0,1
x1463x,Marriage,witnessed,0,0,1
x1463x,Marriage,fortune,1,1,1
x1463x,Marriage,unconscious,1,1,1
x1463x,Marriage,partnership,0,1,0
x1463x,Marriage,comfort,0,1,0
x1463x,Marriage,superseded,0,0,1
x1463x,Marriage,courting,0,0,1
x1463x,Marriage,proper,1,1,1
x1463x,Marriage,formed,1,1,1
x1463x,Marriage,personal,0,1,0
x1463x,Marriage,differences,0,0,1
x1463x,Marriage,court,0,0,1
x1463x,Marriage,conquest,0,0,1
x1463x,Marriage,office,1,0,0
x1463x,Marriage,emotional,1,1,1
x1463x,Marriage,formally,1,0,0
x1463x,Marriage,covenant,1,1,1
x1463x,Marriage,married,1,1,1
x1463x,Crime,attack,1,0,0
x1463x,Crime,defence,0,1,0
x1463x,Crime,ordered,1,1,1
x1463x,Crime,blow,0,0,1
x1463x,Crime,trial,1,1,1
x1463x,Crime,events,1,1,1
x1463x,Crime,teenage,1,1,1
x1463x,Crime,died,1,1,1
x1463x,Crime,wrong,0,0,1
x1463x,Crime,evidence,0,0,1
x1463x,Crime,belfast,1,1,1
x1463x,Crime,witnessed,0,1,0
x1463x,Crime,driver,1,1,1
x1463x,Crime,morning,0,0,1
x1463x,Crime,appear,1,1,1
x1463x,Crime,replied,0,0,1
x1463x,Crime,doctor,0,0,1
x1463x,Crime,believed,0,0,1
x1463x,Crime,policeman,0,0,1
x1463x,Crime,continue,0,0,1
x1463x,Crime,british,0,0,1
x1463x,Crime,road,1,1,1
x1463x,Crime,itinerant,1,0,0
x1463x,Crime,court,1,1,1
x1463x,Money,operational,1,1,1
x1463x,Money,association,1,1,1
x1463x,Money,debt,0,0,1
x1463x,Money,banks,1,1,1
x1463x,Money,savings,0,0,1
x1463x,Money,component,0,0,1
x1463x,Money,selling,1,0,0
x1463x,Money,amounts,1,1,1
x1463x,Money,uncertainty,1,0,0
x1463x,Money,sterling,0,0,1
x1463x,Money,market,1,1,1
x1463x,Money,banker,1,0,0
x1463x,Money,london,1,0,0
x1463x,Money,services,0,1,0
x1463x,Money,settled,0,0,1
x1463x,Money,obtaining,0,0,1
x1463x,Money,foreign,0,0,1
x1463x,Money,raise,0,0,1
x1463x,Money,note,0,0,1
x1463x,Money,target,1,0,0
x1463x,Money,broadly,0,0,1
x1463x,Money,funds,1,1,1
x1463x,Money,restore,1,1,1
x1463x,Money,lead,0,1,0
x1463x,Hepatitis,exposed,0,0,1
x1463x,Hepatitis,death,1,0,0
x1463x,Hepatitis,worldwide,1,1,1
x1463x,Hepatitis,exposure,0,1,0
x1463x,Hepatitis,prevalence,1,1,1
x1463x,Hepatitis,cell,1,0,0
x1463x,Hepatitis,causes,1,1,1
x1463x,Hepatitis,incidents,0,0,1
x1463x,Hepatitis,handled,0,0,1
x1463x,Hepatitis,affecting,1,0,0
x1463x,Hepatitis,care,0,1,0
x1463x,Hepatitis,safer,0,0,1
x1463x,Hepatitis,prevent,1,1,1
x1463x,Hepatitis,hiv,1,1,1
x1463x,Hepatitis,carriers,1,1,1
x1463x,Hepatitis,wastes,0,0,1
x1463x,Hepatitis,cleanliness,0,0,1
x1463x,Hepatitis,injuries,0,0,1
x1463x,Hepatitis,hazards,0,0,1
x1463x,Hepatitis,chronic,1,1,1
x1463x,Hepatitis,wear,0,0,1
x1463x,Hepatitis,aids,1,0,0
x1463x,Hepatitis,statement,0,0,1
x1463x,Hepatitis,die,1,1,1
x8804x,Marriage,registry,1,1,1
x8804x,Marriage,proper,1,0,0
x8804x,Marriage,emotional,1,1,1
x8804x,Marriage,fortune,1,0,0
x8804x,Marriage,witnessed,0,0,1
x8804x,Marriage,differences,0,1,0
x8804x,Marriage,formally,1,1,1
x8804x,Marriage,couple,1,1,1
x8804x,Marriage,formed,1,1,1
x8804x,Marriage,superseded,0,0,1
x8804x,Marriage,partnership,0,1,0
x8804x,Marriage,courting,0,0,1
x8804x,Marriage,unconscious,1,0,0
x8804x,Marriage,office,1,0,0
x8804x,Marriage,hearts,0,1,0
x8804x,Marriage,comfort,0,0,1
x8804x,Marriage,married,1,1,1
x8804x,Marriage,binding,1,1,1
x8804x,Marriage,personal,0,1,0
x8804x,Marriage,conquest,0,0,1
x8804x,Marriage,individual,0,1,0
x8804x,Marriage,provision,0,0,1
x8804x,Marriage,court,0,1,0
x8804x,Marriage,covenant,1,1,1
x8804x,Hepatitis,chronic,1,0,0
x8804x,Hepatitis,causes,1,1,1
x8804x,Hepatitis,hazards,0,1,0
x8804x,Hepatitis,affecting,1,1,1
x8804x,Hepatitis,prevalence,1,0,0
x8804x,Hepatitis,hiv,1,1,1
x8804x,Hepatitis,injuries,0,1,0
x8804x,Hepatitis,worldwide,1,1,1
x8804x,Hepatitis,wastes,0,0,1
x8804x,Hepatitis,prevent,1,1,1
x8804x,Hepatitis,exposed,0,1,0
x8804x,Hepatitis,exposure,0,1,0
x8804x,Hepatitis,die,1,1,1
x8804x,Hepatitis,wear,0,0,1
x8804x,Hepatitis,carriers,1,1,1
x8804x,Hepatitis,statement,0,1,0
x8804x,Hepatitis,cleanliness,0,0,1
x8804x,Hepatitis,incidents,0,1,0
x8804x,Hepatitis,handled,0,1,0
x8804x,Hepatitis,cell,1,1,1
x8804x,Hepatitis,aids,1,1,1
x8804x,Hepatitis,death,1,0,0
x8804x,Hepatitis,safer,0,1,0
x8804x,Hepatitis,care,0,0,1
x4038x,Hepatitis,exposure,0,0,1
x4038x,Hepatitis,handled,0,0,1
x4038x,Hepatitis,statement,0,0,1
x4038x,Hepatitis,death,1,1,1
x4038x,Hepatitis,hiv,1,1,1
x4038x,Hepatitis,injuries,0,0,1
x4038x,Hepatitis,hazards,0,0,1
x4038x,Hepatitis,cell,1,0,0
x4038x,Hepatitis,exposed,0,1,0
x4038x,Hepatitis,care,0,1,0
x4038x,Hepatitis,aids,1,0,0
x4038x,Hepatitis,wastes,0,0,1
x4038x,Hepatitis,safer,0,0,1
x4038x,Hepatitis,incidents,0,0,1
x4038x,Hepatitis,affecting,1,1,1
x4038x,Hepatitis,chronic,1,1,1
x4038x,Hepatitis,prevent,1,0,0
x4038x,Hepatitis,causes,1,1,1
x4038x,Hepatitis,cleanliness,0,0,1
x4038x,Hepatitis,carriers,1,0,0
x4038x,Hepatitis,die,1,1,1
x4038x,Hepatitis,wear,0,0,1
x4038x,Hepatitis,worldwide,1,1,1
x4038x,Hepatitis,prevalence,1,1,1
x4038x,Rugby,offside,0,1,0
x4038x,Rugby,win,1,1,1
x4038x,Rugby,penalties,1,1,1
x4038x,Rugby,handled,1,1,1
x4038x,Rugby,scoring,0,1,0
x4038x,Rugby,indebted,1,0,0
x4038x,Rugby,wide,0,1,0
x4038x,Rugby,club,0,1,0
x4038x,Rugby,abundance,1,0,0
x4038x,Rugby,punt,0,0,1
x4038x,Rugby,penalty,1,1,1
x4038x,Rugby,metres,1,0,0
x4038x,Rugby,changed,1,1,1
x4038x,Rugby,ensuing,0,0,1
x4038x,Rugby,parity,0,0,1
x4038x,Rugby,detached,0,0,1
x4038x,Rugby,cover,0,0,1
x4038x,Rugby,drove,0,1,0
x4038x,Rugby,score,1,1,1
x4038x,Rugby,disarray,1,0,0
x4038x,Rugby,yards,0,1,0
x4038x,Rugby,defeat,0,1,0
x4038x,Rugby,landing,1,1,1
x4038x,Rugby,kicked,1,1,1
x4038x,Money,debt,0,0,1
x4038x,Money,banks,1,1,1
x4038x,Money,association,1,0,0
x4038x,Money,component,0,0,1
x4038x,Money,foreign,0,0,1
x4038x,Money,london,1,0,0
x4038x,Money,target,1,1,1
x4038x,Money,settled,0,1,0
x4038x,Money,savings,0,0,1
x4038x,Money,lead,0,0,1
x4038x,Money,market,1,1,1
x4038x,Money,restore,1,1,1
x4038x,Money,note,0,1,0
x4038x,Money,broadly,0,0,1
x4038x,Money,selling,1,1,1
x4038x,Money,obtaining,0,0,1
x4038x,Money,sterling,0,0,1
x4038x,Money,uncertainty,1,1,1
x4038x,Money,banker,1,1,1
x4038x,Money,raise,0,0,1
x4038x,Money,funds,1,1,1
x4038x,Money,operational,1,0,0
x4038x,Money,amounts,1,0,0
x4038x,Money,services,0,0,1
x4038x,Marriage,court,0,1,0
x4038x,Marriage,courting,0,0,1
x4038x,Marriage,conquest,0,0,1
x4038x,Marriage,registry,1,1,1
x4038x,Marriage,couple,1,1,1
x4038x,Marriage,binding,1,1,1
x4038x,Marriage,partnership,0,0,1
x4038x,Marriage,individual,0,0,1
x4038x,Marriage,office,1,1,1
x4038x,Marriage,personal,0,1,0
x4038x,Marriage,married,1,1,1
x4038x,Marriage,proper,1,0,0
x4038x,Marriage,hearts,0,0,1
x4038x,Marriage,superseded,0,0,1
x4038x,Marriage,formed,1,1,1
x4038x,Marriage,covenant,1,1,1
x4038x,Marriage,fortune,1,0,0
x4038x,Marriage,formally,1,1,1
x4038x,Marriage,emotional,1,1,1
x4038x,Marriage,comfort,0,0,1
x4038x,Marriage,provision,0,0,1
x4038x,Marriage,differences,0,0,1
x4038x,Marriage,witnessed,0,1,0
x4038x,Marriage,unconscious,1,0,0
x4038x,Crime,replied,0,0,1
x4038x,Crime,witnessed,0,0,1
x4038x,Crime,teenage,1,0,0
x4038x,Crime,british,0,0,1
x4038x,Crime,doctor,0,0,1
x4038x,Crime,court,1,1,1
x4038x,Crime,attack,1,1,1
x4038x,Crime,blow,0,1,0
x4038x,Crime,itinerant,1,1,1
x4038x,Crime,morning,0,0,1
x4038x,Crime,ordered,1,0,0
x4038x,Crime,defence,0,0,1
x4038x,Crime,believed,0,0,1
x4038x,Crime,driver,1,1,1
x4038x,Crime,continue,0,0,1
x4038x,Crime,trial,1,1,1
x4038x,Crime,evidence,0,0,1
x4038x,Crime,policeman,0,0,1
x4038x,Crime,road,1,1,1
x4038x,Crime,events,1,0,0
x4038x,Crime,wrong,0,0,1
x4038x,Crime,appear,1,1,1
x4038x,Crime,belfast,1,1,1
x4038x,Crime,died,1,1,1
x3954x,Rugby,score,1,1,1
x3954x,Rugby,landing,1,0,0
x3954x,Rugby,offside,0,0,1
x3954x,Rugby,handled,1,0,0
x3954x,Rugby,wide,0,0,1
x3954x,Rugby,detached,0,0,1
x3954x,Rugby,yards,0,0,1
x3954x,Rugby,defeat,0,0,1
x3954x,Rugby,cover,0,0,1
x3954x,Rugby,drove,0,0,1
x3954x,Rugby,ensuing,0,0,1
x3954x,Rugby,abundance,1,1,1
x3954x,Rugby,scoring,0,1,0
x3954x,Rugby,punt,0,0,1
x3954x,Rugby,disarray,1,0,0
x3954x,Rugby,club,0,0,1
x3954x,Rugby,indebted,1,1,1
x3954x,Rugby,parity,0,0,1
x3954x,Rugby,penalty,1,1,1
x3954x,Rugby,win,1,0,0
x3954x,Rugby,metres,1,0,0
x3954x,Rugby,kicked,1,1,1
x3954x,Rugby,changed,1,0,0
x3954x,Rugby,penalties,1,1,1
x3954x,Money,target,1,1,1
x3954x,Money,raise,0,0,1
x3954x,Money,funds,1,1,1
x3954x,Money,broadly,0,0,1
x3954x,Money,foreign,0,0,1
x3954x,Money,operational,1,0,0
x3954x,Money,savings,0,0,1
x3954x,Money,debt,0,1,0
x3954x,Money,services,0,0,1
x3954x,Money,note,0,0,1
x3954x,Money,banker,1,1,1
x3954x,Money,lead,0,0,1
x3954x,Money,association,1,0,0
x3954x,Money,market,1,1,1
x3954x,Money,sterling,0,0,1
x3954x,Money,london,1,0,0
x3954x,Money,banks,1,1,1
x3954x,Money,restore,1,1,1
x3954x,Money,uncertainty,1,1,1
x3954x,Money,amounts,1,1,1
x3954x,Money,obtaining,0,0,1
x3954x,Money,component,0,0,1
x3954x,Money,settled,0,1,0
x3954x,Money,selling,1,1,1
x178x,Money,selling,1,1,1
x178x,Money,amounts,1,1,1
x178x,Money,banks,1,1,1
x178x,Money,debt,0,1,0
x178x,Money,foreign,0,0,1
x178x,Money,uncertainty,1,0,0
x178x,Money,raise,0,0,1
x178x,Money,broadly,0,0,1
x178x,Money,banker,1,1,1
x178x,Money,note,0,1,0
x178x,Money,services,0,1,0
x178x,Money,london,1,1,1
x178x,Money,association,1,1,1
x178x,Money,restore,1,1,1
x178x,Money,component,0,0,1
x178x,Money,operational,1,0,0
x178x,Money,lead,0,0,1
x178x,Money,sterling,0,0,1
x178x,Money,funds,1,1,1
x178x,Money,market,1,1,1
x178x,Money,savings,0,1,0
x178x,Money,target,1,1,1
x178x,Money,obtaining,0,1,0
x178x,Money,settled,0,1,0
x178x,Marriage,conquest,0,0,1
x178x,Marriage,proper,1,1,1
x178x,Marriage,office,1,0,0
x178x,Marriage,emotional,1,1,1
x178x,Marriage,witnessed,0,0,1
x178x,Marriage,registry,1,1,1
x178x,Marriage,binding,1,1,1
x178x,Marriage,hearts,0,0,1
x178x,Marriage,couple,1,1,1
x178x,Marriage,superseded,0,0,1
x178x,Marriage,partnership,0,1,0
x178x,Marriage,differences,0,1,0
x178x,Marriage,individual,0,0,1
x178x,Marriage,married,1,1,1
x178x,Marriage,formally,1,1,1
x178x,Marriage,provision,0,0,1
x178x,Marriage,court,0,0,1
x178x,Marriage,covenant,1,0,0
x178x,Marriage,personal,0,0,1
x178x,Marriage,unconscious,1,0,0
x178x,Marriage,fortune,1,0,0
x178x,Marriage,courting,0,0,1
x178x,Marriage,comfort,0,0,1
x178x,Marriage,formed,1,1,1
x178x,Hepatitis,hiv,1,1,1
x178x,Hepatitis,incidents,0,1,0
x178x,Hepatitis,injuries,0,0,1
x178x,Hepatitis,die,1,0,0
x178x,Hepatitis,worldwide,1,1,1
x178x,Hepatitis,exposed,0,1,0
x178x,Hepatitis,wear,0,0,1
x178x,Hepatitis,safer,0,1,0
x178x,Hepatitis,prevent,1,1,1
x178x,Hepatitis,exposure,0,1,0
x178x,Hepatitis,affecting,1,1,1
x178x,Hepatitis,cleanliness,0,1,0
x178x,Hepatitis,aids,1,1,1
x178x,Hepatitis,wastes,0,0,1
x178x,Hepatitis,carriers,1,1,1
x178x,Hepatitis,statement,0,0,1
x178x,Hepatitis,causes,1,0,0
x178x,Hepatitis,prevalence,1,0,0
x178x,Hepatitis,chronic,1,1,1
x178x,Hepatitis,handled,0,0,1
x178x,Hepatitis,hazards,0,0,1
x178x,Hepatitis,cell,1,0,0
x178x,Hepatitis,care,0,1,0
x178x,Hepatitis,death,1,1,1
x178x,Rugby,ensuing,0,1,0
x178x,Rugby,score,1,1,1
x178x,Rugby,indebted,1,0,0
x178x,Rugby,changed,1,0,0
x178x,Rugby,landing,1,0,0
x178x,Rugby,defeat,0,1,0
x178x,Rugby,kicked,1,1,1
x178x,Rugby,detached,0,0,1
x178x,Rugby,win,1,1,1
x178x,Rugby,parity,0,0,1
x178x,Rugby,drove,0,0,1
x178x,Rugby,handled,1,0,0
x178x,Rugby,punt,0,1,0
x178x,Rugby,penalties,1,0,0
x178x,Rugby,scoring,0,1,0
x178x,Rugby,disarray,1,0,0
x178x,Rugby,metres,1,1,1
x178x,Rugby,club,0,1,0
x178x,Rugby,yards,0,1,0
x178x,Rugby,penalty,1,0,0
x178x,Rugby,offside,0,1,0
x178x,Rugby,cover,0,0,1
x178x,Rugby,abundance,1,0,0
x178x,Rugby,wide,0,1,0
x1163x,Marriage,married,1,1,1
x1163x,Marriage,emotional,1,1,1
x1163x,Marriage,binding,1,1,1
x1163x,Marriage,office,1,1,1
x1163x,Marriage,registry,1,1,1
x1163x,Marriage,formed,1,1,1
x1163x,Marriage,fortune,1,1,1
x1163x,Marriage,comfort,0,0,1
x1163x,Marriage,court,0,0,1
x1163x,Marriage,differences,0,0,1
x1163x,Marriage,conquest,0,0,1
x1163x,Marriage,provision,0,0,1
x1163x,Marriage,personal,0,1,0
x1163x,Marriage,covenant,1,1,1
x1163x,Marriage,couple,1,1,1
x1163x,Marriage,courting,0,0,1
x1163x,Marriage,partnership,0,0,1
x1163x,Marriage,superseded,0,0,1
x1163x,Marriage,individual,0,1,0
x1163x,Marriage,unconscious,1,1,1
x1163x,Marriage,proper,1,1,1
x1163x,Marriage,witnessed,0,0,1
x1163x,Marriage,hearts,0,0,1
x1163x,Marriage,formally,1,1,1
x1163x,Hepatitis,affecting,1,1,1
x1163x,Hepatitis,die,1,1,1
x1163x,Hepatitis,aids,1,1,1
x1163x,Hepatitis,hiv,1,1,1
x1163x,Hepatitis,cell,1,0,0
x1163x,Hepatitis,exposure,0,1,0
x1163x,Hepatitis,hazards,0,0,1
x1163x,Hepatitis,chronic,1,1,1
x1163x,Hepatitis,injuries,0,1,0
x1163x,Hepatitis,statement,0,0,1
x1163x,Hepatitis,exposed,0,1,0
x1163x,Hepatitis,wear,0,0,1
x1163x,Hepatitis,worldwide,1,1,1
x1163x,Hepatitis,death,1,1,1
x1163x,Hepatitis,wastes,0,0,1
x1163x,Hepatitis,causes,1,1,1
x1163x,Hepatitis,safer,0,0,1
x1163x,Hepatitis,carriers,1,0,0
x1163x,Hepatitis,care,0,0,1
x1163x,Hepatitis,cleanliness,0,0,1
x1163x,Hepatitis,prevent,1,1,1
x1163x,Hepatitis,prevalence,1,0,0
x1163x,Hepatitis,incidents,0,1,0
x1163x,Hepatitis,handled,0,0,1
x2501x,Crime,british,0,0,1
x2501x,Crime,believed,0,1,0
x2501x,Crime,trial,1,1,1
x2501x,Crime,events,1,1,1
x2501x,Crime,blow,0,0,1
x2501x,Crime,driver,1,1,1
x2501x,Crime,continue,0,0,1
x2501x,Crime,replied,0,1,0
x2501x,Crime,evidence,0,1,0
x2501x,Crime,appear,1,1,1
x2501x,Crime,court,1,0,0
x2501x,Crime,attack,1,0,0
x2501x,Crime,witnessed,0,1,0
x2501x,Crime,policeman,0,1,0
x2501x,Crime,belfast,1,1,1
x2501x,Crime,doctor,0,0,1
x2501x,Crime,morning,0,0,1
x2501x,Crime,died,1,1,1
x2501x,Crime,ordered,1,0,0
x2501x,Crime,teenage,1,1,1
x2501x,Crime,itinerant,1,1,1
x2501x,Crime,road,1,1,1
x2501x,Crime,defence,0,1,0
x2501x,Crime,wrong,0,0,1
x2501x,Rugby,metres,1,1,1
x2501x,Rugby,landing,1,1,1
x2501x,Rugby,cover,0,0,1
x2501x,Rugby,defeat,0,1,0
x2501x,Rugby,penalties,1,1,1
x2501x,Rugby,changed,1,1,1
x2501x,Rugby,score,1,1,1
x2501x,Rugby,offside,0,0,1
x2501x,Rugby,penalty,1,1,1
x2501x,Rugby,win,1,0,0
x2501x,Rugby,ensuing,0,0,1
x2501x,Rugby,kicked,1,1,1
x2501x,Rugby,disarray,1,1,1
x2501x,Rugby,detached,0,1,0
x2501x,Rugby,handled,1,0,0
x2501x,Rugby,abundance,1,1,1
x2501x,Rugby,yards,0,0,1
x2501x,Rugby,punt,0,1,0
x2501x,Rugby,parity,0,0,1
x2501x,Rugby,indebted,1,0,0
x2501x,Rugby,scoring,0,1,0
x2501x,Rugby,drove,0,1,0
x2501x,Rugby,wide,0,0,1
x2501x,Rugby,club,0,1,0
x2501x,Marriage,proper,1,1,1
x2501x,Marriage,hearts,0,1,0
x2501x,Marriage,conquest,0,0,1
x2501x,Marriage,fortune,1,0,0
x2501x,Marriage,witnessed,0,0,1
x2501x,Marriage,unconscious,1,0,0
x2501x,Marriage,registry,1,0,0
x2501x,Marriage,differences,0,1,0
x2501x,Marriage,binding,1,1,1
x2501x,Marriage,personal,0,1,0
x2501x,Marriage,formally,1,1,1
x2501x,Marriage,office,1,0,0
x2501x,Marriage,emotional,1,1,1
x2501x,Marriage,individual,0,1,0
x2501x,Marriage,covenant,1,1,1
x2501x,Marriage,formed,1,1,1
x2501x,Marriage,married,1,1,1
x2501x,Marriage,comfort,0,0,1
x2501x,Marriage,provision,0,0,1
x2501x,Marriage,couple,1,1,1
x2501x,Marriage,partnership,0,0,1
x2501x,Marriage,superseded,0,0,1
x2501x,Marriage,court,0,0,1
x2501x,Marriage,courting,0,0,1
x2501x,Hepatitis,worldwide,1,0,0
x2501x,Hepatitis,safer,0,1,0
x2501x,Hepatitis,care,0,1,0
x2501x,Hepatitis,prevalence,1,1,1
x2501x,Hepatitis,chronic,1,1,1
x2501x,Hepatitis,die,1,1,1
x2501x,Hepatitis,aids,1,1,1
x2501x,Hepatitis,wear,0,0,1
x2501x,Hepatitis,death,1,1,1
x2501x,Hepatitis,affecting,1,0,0
x2501x,Hepatitis,cell,1,1,1
x2501x,Hepatitis,prevent,1,1,1
x2501x,Hepatitis,carriers,1,1,1
x2501x,Hepatitis,injuries,0,0,1
x2501x,Hepatitis,statement,0,1,0
x2501x,Hepatitis,exposed,0,1,0
x2501x,Hepatitis,incidents,0,0,1
x2501x,Hepatitis,hazards,0,0,1
x2501x,Hepatitis,exposure,0,0,1
x2501x,Hepatitis,wastes,0,0,1
x2501x,Hepatitis,hiv,1,1,1
x2501x,Hepatitis,causes,1,1,1
x2501x,Hepatitis,handled,0,0,1
x2501x,Hepatitis,cleanliness,0,0,1
x2647x,Hepatitis,incidents,0,1,0
x2647x,Hepatitis,wastes,0,0,1
x2647x,Hepatitis,hazards,0,0,1
x2647x,Hepatitis,affecting,1,1,1
x2647x,Hepatitis,hiv,1,1,1
x2647x,Hepatitis,chronic,1,1,1
x2647x,Hepatitis,wear,0,0,1
x2647x,Hepatitis,safer,0,0,1
x2647x,Hepatitis,exposed,0,1,0
x2647x,Hepatitis,care,0,1,0
x2647x,Hepatitis,cleanliness,0,0,1
x2647x,Hepatitis,handled,0,0,1
x2647x,Hepatitis,injuries,0,0,1
x2647x,Hepatitis,statement,0,0,1
x2647x,Hepatitis,cell,1,1,1
x2647x,Hepatitis,death,1,1,1
x2647x,Hepatitis,worldwide,1,1,1
x2647x,Hepatitis,exposure,0,1,0
x2647x,Hepatitis,carriers,1,1,1
x2647x,Hepatitis,die,1,1,1
x2647x,Hepatitis,causes,1,1,1
x2647x,Hepatitis,aids,1,1,1
x2647x,Hepatitis,prevent,1,1,1
x2647x,Hepatitis,prevalence,1,1,1
x627x,Rugby,penalties,1,1,1
x627x,Rugby,disarray,1,1,1
x627x,Rugby,kicked,1,1,1
x627x,Rugby,defeat,0,0,1
x627x,Rugby,punt,0,1,0
x627x,Rugby,drove,0,0,1
x627x,Rugby,parity,0,1,0
x627x,Rugby,cover,0,0,1
x627x,Rugby,changed,1,0,0
x627x,Rugby,club,0,1,0
x627x,Rugby,win,1,1,1
x627x,Rugby,score,1,1,1
x627x,Rugby,handled,1,0,0
x627x,Rugby,metres,1,0,0
x627x,Rugby,penalty,1,1,1
x627x,Rugby,detached,0,0,1
x627x,Rugby,ensuing,0,0,1
x627x,Rugby,yards,0,0,1
x627x,Rugby,offside,0,0,1
